2.643934317997523949e-04,7.997331327321577929e-04,3.645190657401571306e-04
2.263688995521895850e-04,6.523326951630261435e-04,2.914331883800273023e-04
2.555368962336559751e-04,7.411713502844985597e-04,3.351931425989890549e-04
2.603950549145134371e-04,6.994140391447105668e-04,4.446033555634167750e-04
